price_per_m2,total_price_rub,area_m2,rooms,city_or_region,address_text,geo_lat,geo_lon,source,listing_url,text,audio,image,label,collected_at,date,price,level,levels,area,kitchen_area,building_type,object_type,postal_code,street_id,id_region,house_id,label_auto,confidence,label_segment_ref
74503.31125827815,2250000.0,30.2,1,40,,54.49536,36.265797,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 40, 1 комн., 30.2 м²",0.0,,74503.31,2026-03-20T20:35:14.212772+00:00,2021-01-01,2250000.0,4.0,9.0,30.2,6.1,0.0,0.0,248002.0,348801.0,40.0,1694205.0,mid,0.6687181323750712,mid
121951.21951219512,5000000.0,41.0,1,23,,43.5854551,39.7231548,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 41.0 м²",0.0,,121951.22,2026-03-20T20:35:14.212772+00:00,2021-01-01,5000000.0,2.0,11.0,41.0,0.0,0.0,0.0,354068.0,258882.0,23.0,758245.0,premium,0.9676577051102668,premium
89189.18918918919,3300000.0,37.0,1,76,,57.6406929,39.8352697,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 76, 1 комн., 37.0 м²",0.0,,89189.19,2026-03-20T20:35:14.212772+00:00,2021-01-01,3300000.0,13.0,16.0,37.0,0.0,4.0,0.0,150043.0,207326.0,76.0,1273645.0,mid,0.5362680431824802,mid
28169.01408450704,6000000.0,107.4525,6,26,,45.0322953,41.9847457,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 26, 6 комн., 213.0 м²",0.0,,28169.01,2026-03-20T20:35:14.212772+00:00,2021-01-01,6000000.0,5.0,6.0,213.0,0.0,4.0,0.0,355004.0,325012.0,26.0,1391086.0,budget,0.9083844148335084,budget
130208.33333333331,7500000.0,57.6,2,77,,55.5244475,37.5057313,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 2 комн., 57.6 м²",0.0,,130208.33,2026-03-20T20:35:14.212772+00:00,2021-01-01,7500000.0,4.0,17.0,57.6,15.9,3.0,2.0,108803.0,348801.0,77.0,1769994.0,premium,0.9684107752316191,premium
259233.8625171966,12549234.0,41.3,1,77,,55.6728099,37.6191071,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 1 комн., 41.3 м²",0.0,,303855.54,2026-03-20T20:35:14.212772+00:00,2021-01-01,12549234.0,7.0,27.0,41.3,-100.0,3.0,2.0,353924.0,390194.0,77.0,2040067.0,premium,0.9908127044025329,premium
78299.77628635346,3500000.0,44.7,1,72,,57.1841905,65.5668341,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 72, 1 комн., 44.7 м²",0.0,,78299.78,2026-03-20T20:35:14.212772+00:00,2021-01-01,3500000.0,8.0,14.0,44.7,14.0,4.0,0.0,625031.0,143524.0,72.0,2374582.0,mid,0.9547187968167011,mid
183000.0,10321200.0,56.4,2,77,,55.660648,37.729808,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 2 комн., 56.4 м²",0.0,,183000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,10321200.0,21.0,25.0,56.4,0.19,2.0,2.0,109382.0,580609.0,77.0,1295025.0,premium,0.9851112395244376,premium
185900.0,11116820.0,59.8,2,77,,55.660648,37.729808,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 2 комн., 59.8 м²",0.0,,185900.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,11116820.0,18.0,25.0,59.8,0.2,2.0,2.0,109382.0,580609.0,77.0,1295025.0,premium,0.987819665303203,premium
250000.0,11725000.0,46.9,2,78,,59.813179,30.370989,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 2 комн., 46.9 м²",0.0,,250000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,11725000.0,8.0,9.0,46.9,14.6,4.0,2.0,196626.0,348057.0,78.0,1657815.0,premium,0.8936461620822944,premium
249610.59190031153,8012500.0,32.1,1,78,,59.813179,30.370989,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 1 комн., 32.1 м²",0.0,,249610.59,2026-03-20T20:35:14.212772+00:00,2021-01-01,8012500.0,4.0,9.0,32.1,12.4,4.0,2.0,196626.0,348057.0,78.0,1657815.0,premium,0.9616882413847757,premium
164600.0,10715460.0,65.1,2,77,,55.660648,37.729808,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 2 комн., 65.1 м²",0.0,,164600.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,10715460.0,3.0,25.0,65.1,0.11,2.0,2.0,109382.0,580609.0,77.0,1295025.0,premium,0.9869059007249427,premium
46228.710462287105,1900000.0,41.1,2,18,,56.8445213,53.2228214,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 18, 2 комн., 41.1 м²",0.0,,46228.71,2026-03-20T20:35:14.212772+00:00,2021-01-01,1900000.0,1.0,5.0,41.1,5.6,4.0,0.0,426004.0,238937.0,18.0,903975.0,budget,0.6685814716545899,budget
18750.0,600000.0,32.0,1,14,,56.8696951,124.8917422,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 14, 1 комн., 32.0 м²",0.0,,18750.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,600000.0,2.0,2.0,32.0,-100.0,2.0,0.0,678980.0,515682.0,14.0,2319178.0,budget,0.7190160281119754,budget
128162.98482293425,7600065.0,59.3,2,78,,59.833059,30.173737,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 2 комн., 59.3 м²",0.0,,128162.98,2026-03-20T20:35:14.212772+00:00,2021-01-01,7600065.0,2.0,4.0,59.3,-100.0,4.0,2.0,190000.0,324805.0,78.0,1398154.0,premium,0.9564285384952095,premium
132118.45102505694,5800000.0,43.9,1,78,,60.031207,30.243419,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 1 комн., 43.9 м²",0.0,,132118.45,2026-03-20T20:35:14.212772+00:00,2021-01-01,5800000.0,8.0,24.0,43.9,11.6,1.0,0.0,197350.0,512582.0,78.0,1621478.0,premium,0.9716760030060047,premium
13500.0,1350000.0,100.0,2,26,,45.03586,41.971794,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 26, 2 комн., 100.0 м²",0.0,,13500.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,1350000.0,1.0,5.0,100.0,0.0,0.0,0.0,355017.0,348801.0,26.0,1694205.0,budget,0.7909540762527439,budget
83000.0,2880100.0,34.7,1,72,,57.2229667,65.4691471,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 72, 1 комн., 34.7 м²",0.0,,83000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,2880100.0,24.0,24.0,34.7,11.8,0.0,2.0,625054.0,283134.0,72.0,909566.0,mid,0.7101381692272931,mid
45344.8275862069,2630000.0,58.0,3,24,,69.3520941,88.1830807,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 24, 3 комн., 58.0 м²",0.0,,45344.83,2026-03-20T20:35:14.212772+00:00,2021-01-01,2630000.0,2.0,5.0,58.0,6.0,2.0,0.0,663302.0,348801.0,24.0,1694205.0,budget,0.9390606688467209,budget
25000.0,1600000.0,64.0,4,69,,57.7912959,36.7064669,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 69, 4 комн., 64.0 м²",0.0,,25000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,1600000.0,5.0,5.0,64.0,-100.0,4.0,0.0,171984.0,477310.0,69.0,1341319.0,budget,0.8179978903075649,budget
38000.0,3800000.0,100.0,3,32,,53.294701,34.32301,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 32, 3 комн., 100.0 м²",0.0,,38000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3800000.0,11.0,16.0,100.0,12.5,4.0,0.0,241035.0,348801.0,32.0,1694205.0,budget,0.8652057083805639,budget
73015.87301587302,4600000.0,63.0,3,23,,44.6787551,37.7837666,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 3 комн., 63.0 м²",0.0,,73015.87,2026-03-20T20:35:14.212772+00:00,2021-01-01,4600000.0,5.0,9.0,63.0,8.0,2.0,0.0,353925.0,451751.0,23.0,2573867.0,mid,0.9320909241506959,mid
103030.30303030302,3400000.0,33.0,1,23,,44.6882961,37.7663719,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 33.0 м²",0.0,,103030.3,2026-03-20T20:35:14.212772+00:00,2021-01-01,3400000.0,7.0,17.0,33.0,10.0,3.0,0.0,353919.0,298438.0,23.0,1701753.0,mid,0.9751170013736643,mid
72830.18867924529,3860000.0,53.0,1,31,,50.5662937,36.5703769,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 31, 1 комн., 53.0 м²",0.0,,72830.19,2026-03-20T20:35:14.212772+00:00,2021-01-01,3860000.0,5.0,15.0,53.0,10.0,0.0,0.0,353924.0,158492.0,31.0,1763094.0,mid,0.8244543648702326,mid
79545.45454545454,3500000.0,44.0,1,86,,61.254356,73.370926,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 86, 1 комн., 44.0 м²",0.0,,79545.45,2026-03-20T20:35:14.212772+00:00,2021-01-01,3500000.0,4.0,5.0,44.0,0.0,0.0,0.0,628416.0,348801.0,86.0,1694205.0,mid,0.8839840798877887,mid
32758.620689655178,1900000.0,58.0,3,76,,57.2058226,39.4346975,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 76, 3 комн., 58.0 м²",0.0,,32758.62,2026-03-20T20:35:14.212772+00:00,2021-01-01,1900000.0,2.0,9.0,58.0,9.0,2.0,0.0,152150.0,348801.0,76.0,772199.0,budget,0.7861995911282254,budget
44186.04651162791,950000.0,21.5,1,32,,53.2766778,34.3922334,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 32, 1 комн., 21.5 м²",0.0,,44186.05,2026-03-20T20:35:14.212772+00:00,2021-01-01,950000.0,5.0,5.0,21.5,-100.0,4.0,0.0,241022.0,348801.0,32.0,1694205.0,budget,0.8913119938352866,budget
185347.0873786408,3818150.0,20.6,-1,78,,60.0345782,30.2279265,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, -1 комн., 20.6 м²",0.0,,185347.09,2026-03-20T20:35:14.212772+00:00,2021-01-01,3818150.0,13.0,13.0,20.6,-100.0,4.0,2.0,190000.0,516443.0,78.0,1064258.0,premium,0.9975082909892822,premium
41818.181818181816,2300000.0,55.0,3,37,,56.982803,40.965441,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 37, 3 комн., 55.0 м²",0.0,,41818.18,2026-03-20T20:35:14.212772+00:00,2021-01-01,2300000.0,4.0,5.0,55.0,8.0,4.0,0.0,153022.0,348801.0,37.0,1694205.0,budget,0.8313308797465834,budget
25757.575757575756,850000.0,33.0,1,76,,57.5224249,38.3020044,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 76, 1 комн., 33.0 м²",0.0,,25757.58,2026-03-20T20:35:14.212772+00:00,2021-01-01,850000.0,2.0,3.0,33.0,-100.0,4.0,2.0,152610.0,348801.0,76.0,2258618.0,budget,0.8257663156445181,budget
84437.08609271524,2550000.0,30.2,1,3,,51.8163592,107.615334,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 3, 1 комн., 30.2 м²",0.0,,84437.09,2026-03-20T20:35:14.212772+00:00,2021-01-01,2550000.0,3.0,6.0,30.2,-100.0,4.0,0.0,670031.0,327412.0,3.0,2221113.0,mid,0.8201748638565768,mid
173000.0,10968200.0,63.4,3,78,,59.9038715,30.4363585,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 3 комн., 63.4 м²",0.0,,173000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,10968200.0,10.0,23.0,63.4,7.1,3.0,2.0,193091.0,265751.0,78.0,1027462.0,premium,0.8726314387847902,premium
73510.77313054499,5800000.0,78.9,3,52,,56.349026,43.92885,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 52, 3 комн., 78.9 м²",0.0,,73510.77,2026-03-20T20:35:14.212772+00:00,2021-01-01,5800000.0,4.0,9.0,78.9,8.5,2.0,0.0,603159.0,348801.0,52.0,1694205.0,budget,0.5811220157941631,mid
200000.0,13088067.5,70.0,3,27,,48.47962,135.08647,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 27, 3 комн., 70.0 м²",0.0,,200000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,14000000.0,1.0,5.0,70.0,-100.0,4.0,0.0,680017.0,348801.0,27.0,1694205.0,mid,0.41050778565952817,premium
92105.26315789472,7000000.0,76.0,3,50,,55.6059367,37.9679096,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 50, 3 комн., 76.0 м²",0.0,,92105.26,2026-03-20T20:35:14.212772+00:00,2021-01-01,7000000.0,12.0,17.0,76.0,11.2,2.0,0.0,140060.0,293563.0,50.0,1418746.0,mid,0.6908848056025277,mid
60769.49720670391,4351096.0,71.6,3,43,,58.581668,49.5593683,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 43, 3 комн., 71.6 м²",0.0,,60769.5,2026-03-20T20:35:14.212772+00:00,2021-01-01,4351096.0,6.0,8.0,71.6,12.3,4.0,2.0,353924.0,348801.0,43.0,1694205.0,budget,0.5456727775838629,mid
92815.17094017097,6950000.0,74.88,2,66,,56.8294357,60.5882087,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 66, 2 комн., 74.9 м²",0.0,,92815.17,2026-03-20T20:35:14.212772+00:00,2021-01-01,6950000.0,5.0,27.0,74.88,23.3,0.0,2.0,620000.0,585303.0,66.0,1810343.0,mid,0.5906020664136531,mid
97744.36090225563,7800000.0,79.8,3,29,,64.541427,39.810809,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 29, 3 комн., 79.8 м²",0.0,,97744.36,2026-03-20T20:35:14.212772+00:00,2021-01-01,7800000.0,5.0,12.0,79.8,0.0,4.0,2.0,164505.0,348801.0,29.0,1694205.0,mid,0.9018077219556626,mid
80808.0808080808,4000000.0,49.5,2,50,,56.3379014,37.5229237,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 50, 2 комн., 49.5 м²",0.0,,80808.08,2026-03-20T20:35:14.212772+00:00,2021-01-01,4000000.0,2.0,9.0,49.5,-100.0,2.0,0.0,141804.0,382042.0,50.0,719835.0,mid,0.5952531527331696,mid
27380.95238095238,1150000.0,42.0,2,47,,60.7257383,28.720685,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 47, 2 комн., 42.0 м²",0.0,,27380.95,2026-03-20T20:35:14.212772+00:00,2021-01-01,1150000.0,2.0,2.0,42.0,14.0,6.0,0.0,188811.0,336760.0,47.0,968658.0,budget,0.8485146166740342,budget
167917.4484052533,8950000.0,53.3,2,77,,55.5397907,37.581364,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 2 комн., 53.3 м²",0.0,,167917.45,2026-03-20T20:35:14.212772+00:00,2021-01-01,8950000.0,6.0,14.0,53.3,8.5,0.0,0.0,117623.0,335646.0,77.0,2668547.0,premium,0.9602140681953433,premium
130000.0,7800000.0,60.0,2,78,,60.02418,30.255726,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, 2 комн., 60.0 м²",0.0,,130000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,7800000.0,3.0,10.0,60.0,14.6,0.0,0.0,197371.0,482208.0,78.0,2130453.0,premium,0.9618238402077349,premium
84000.0,5723760.0,68.14,2,23,,45.0323549,39.0431307,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 2 комн., 68.1 м²",0.0,,84000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,5723760.0,12.0,25.0,68.14,16.6,0.0,2.0,350059.0,386547.0,23.0,1372324.0,mid,0.7726889111366263,mid
39189.18918918919,2900000.0,74.0,3,32,,53.208403,34.4306393,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 32, 3 комн., 74.0 м²",0.0,,39189.19,2026-03-20T20:35:14.212772+00:00,2021-01-01,2900000.0,4.0,5.0,74.0,10.0,4.0,0.0,241020.0,348801.0,32.0,1694205.0,budget,0.8187821532833386,budget
12500.0,350000.0,28.0,1,33,,56.1939139,42.1560656,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 33, 1 комн., 28.0 м²",0.0,,12500.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,350000.0,2.0,2.0,28.0,5.0,4.0,0.0,601430.0,252935.0,33.0,751202.0,budget,0.7903184517639155,budget
85294.11764705883,5800000.0,68.0,2,23,,44.5508569,38.0745783,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 2 комн., 68.0 м²",0.0,,85294.12,2026-03-20T20:35:14.212772+00:00,2021-01-01,5800000.0,6.0,10.0,68.0,22.0,3.0,0.0,353924.0,463074.0,23.0,1000968.0,mid,0.5238231174545024,mid
79000.0,7678800.0,97.2,3,23,,45.0323549,39.0431307,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 3 комн., 97.2 м²",0.0,,79000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,7678800.0,3.0,25.0,97.2,18.2,0.0,2.0,350059.0,386547.0,23.0,1372324.0,mid,0.7840445144272798,mid
45873.01587301588,3468000.0,75.6,2,76,,57.5902342,39.9157442,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 76, 2 комн., 75.6 м²",0.0,,45873.02,2026-03-20T20:35:14.212772+00:00,2021-01-01,3468000.0,3.0,10.0,75.6,13.7,4.0,2.0,150022.0,194084.0,76.0,1025560.0,budget,0.6874582550160311,budget
63623.188405797104,4390000.0,69.0,2,23,,44.65731,37.7604295,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 2 комн., 69.0 м²",0.0,,63623.19,2026-03-20T20:35:14.212772+00:00,2021-01-01,4390000.0,6.0,16.0,69.0,13.0,3.0,2.0,353993.0,348801.0,23.0,1917457.0,mid,0.8193822409653502,mid
142028.98550724637,4900000.0,34.5,1,50,,55.6797522,37.246039,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 50, 1 комн., 34.5 м²",0.0,,142028.99,2026-03-20T20:35:14.212772+00:00,2021-01-01,4900000.0,2.0,26.0,34.5,10.3,0.0,2.0,143009.0,153595.0,50.0,846617.0,premium,0.9882277011437957,premium
87000.0,3763620.0,43.26,1,23,,45.0323549,39.0431307,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 43.3 м²",0.0,,87000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3763620.0,3.0,25.0,43.26,13.4,0.0,2.0,350059.0,386547.0,23.0,1372324.0,mid,0.7019459342115942,mid
106735.75129533678,5150000.0,48.25,1,23,,44.8736678,37.3180008,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 48.2 м²",0.0,,106735.75,2026-03-20T20:35:14.212772+00:00,2021-01-01,5150000.0,1.0,7.0,48.25,10.7,3.0,0.0,353454.0,282766.0,23.0,680060.0,premium,0.5538339396435913,premium
13274.33628318584,1050000.0,79.1,3,42,,53.906048,86.7970454,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 42, 3 комн., 79.1 м²",0.0,,13274.34,2026-03-20T20:35:14.212772+00:00,2021-01-01,1050000.0,1.0,2.0,79.1,0.0,4.0,0.0,653007.0,230359.0,42.0,1597018.0,budget,0.8097941964826344,budget
60000.0,4350000.0,72.5,3,2,,54.6872167,55.9868908,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 2, 3 комн., 72.5 м²",0.0,,60000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,4350000.0,3.0,16.0,72.5,22.0,4.0,0.0,450074.0,334550.0,2.0,753599.0,mid,0.7504842481495725,mid
53823.529411764706,1830000.0,34.0,1,58,,53.1354078,45.0436586,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 58, 1 комн., 34.0 м²",0.0,,53823.53,2026-03-20T20:35:14.212772+00:00,2021-01-01,1830000.0,12.0,16.0,34.0,8.3,4.0,0.0,440513.0,513403.0,58.0,1837487.0,budget,0.8259736706551082,budget
43750.0,3500000.0,80.0,4,86,,60.9676646,69.0412032,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 86, 4 комн., 80.0 м²",0.0,,43750.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3500000.0,1.0,3.0,80.0,8.0,0.0,0.0,628001.0,216553.0,86.0,1368808.0,budget,0.6799952524901236,budget
75000.0,3750000.0,50.0,2,91,,44.5786104,34.3472544,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 91, 2 комн., 50.0 м²",0.0,,75000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3750000.0,3.0,4.0,50.0,-100.0,2.0,0.0,298542.0,361310.0,91.0,2171082.0,mid,0.5912432552722061,mid
35714.28571428572,2250000.0,63.0,3,64,,52.0169726,47.8265991,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 64, 3 комн., 63.0 м²",0.0,,35714.29,2026-03-20T20:35:14.212772+00:00,2021-01-01,2250000.0,8.0,9.0,63.0,9.0,4.0,0.0,413864.0,187268.0,64.0,1095034.0,budget,0.9177463550912671,budget
259233.8625171966,13088067.5,107.4525,3,77,,55.753311,37.580661,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 3 комн., 184.6 м²",0.0,,1111587.26,2026-03-20T20:35:14.212772+00:00,2021-01-01,205199008.0,12.0,13.0,184.6,60.0,0.0,0.0,121099.0,550965.0,77.0,1704170.0,premium,0.9882026831689761,premium
78409.09090909091,3450000.0,44.0,2,43,,58.576017,49.631542,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 43, 2 комн., 44.0 м²",0.0,,78409.09,2026-03-20T20:35:14.212772+00:00,2021-01-01,3450000.0,17.0,18.0,44.0,21.0,2.0,0.0,610014.0,348801.0,43.0,1694205.0,budget,0.6787177020445313,mid
59166.666666666664,3550000.0,60.0,-1,15,,43.0156037,44.6666231,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 15, -1 комн., 60.0 м²",0.0,,59166.67,2026-03-20T20:35:14.212772+00:00,2021-01-01,3550000.0,2.0,9.0,60.0,0.0,4.0,0.0,362008.0,362263.0,15.0,1828757.0,budget,0.847119233451267,budget
105042.01680672268,3750000.0,35.7,1,2,,54.7583372,56.0209715,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 2, 1 комн., 35.7 м²",0.0,,105042.02,2026-03-20T20:35:14.212772+00:00,2021-01-01,3750000.0,7.0,17.0,35.7,8.9,0.0,0.0,450098.0,142945.0,2.0,2241990.0,mid,0.5340662321269634,premium
145161.29032258064,4500000.0,31.0,1,23,,43.6187812,39.7415508,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 31.0 м²",0.0,,145161.29,2026-03-20T20:35:14.212772+00:00,2021-01-01,4500000.0,1.0,5.0,31.0,-100.0,3.0,0.0,354073.0,333339.0,23.0,2534992.0,premium,0.7417807538148516,premium
190500.0,4438650.0,23.3,-1,78,,59.9038715,30.4363585,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 78, -1 комн., 23.3 м²",0.0,,190500.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,4438650.0,2.0,18.0,23.3,-100.0,4.0,2.0,193091.0,265751.0,78.0,1027462.0,premium,0.9946696719486626,premium
57208.23798627002,2500000.0,43.7,1,16,,55.7434619,52.3959165,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 16, 1 комн., 43.7 м²",0.0,,57208.24,2026-03-20T20:35:14.212772+00:00,2021-01-01,2500000.0,2.0,10.0,43.7,11.5,4.0,2.0,423826.0,348801.0,16.0,2351942.0,budget,0.595355148953386,budget
55769.230769230766,1450000.0,26.0,1,26,,45.1539159,42.0360998,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 26, 1 комн., 26.0 м²",0.0,,55769.23,2026-03-20T20:35:14.212772+00:00,2021-01-01,1450000.0,1.0,6.0,26.0,0.0,0.0,0.0,356240.0,460228.0,26.0,1539148.0,budget,0.721768647884451,budget
259233.8625171966,13088067.5,97.9,3,77,,55.7587396,37.6472222,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 77, 3 комн., 97.9 м²",0.0,,535240.04,2026-03-20T20:35:14.212772+00:00,2021-01-01,52400000.0,8.0,8.0,97.9,10.9,3.0,0.0,101000.0,167755.0,77.0,2467616.0,premium,0.9722387714456127,premium
73996.1759082218,3870000.0,52.3,2,54,,54.980343,82.815066,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 54, 2 комн., 52.3 м²",0.0,,73996.18,2026-03-20T20:35:14.212772+00:00,2021-01-01,3870000.0,9.0,18.0,52.3,11.9,0.0,2.0,630120.0,533661.0,54.0,1646432.0,mid,0.8795760839864644,mid
64150.943396226416,5100000.0,79.5,3,72,,57.1315155,65.5688224,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 72, 3 комн., 79.5 м²",0.0,,64150.94,2026-03-20T20:35:14.212772+00:00,2021-01-01,5100000.0,1.0,5.0,79.5,8.5,4.0,0.0,625026.0,438763.0,72.0,2396675.0,mid,0.7340924656107675,mid
55000.0,3850000.0,70.0,3,58,,53.214863,45.035942,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 58, 3 комн., 70.0 м²",0.0,,55000.0,2026-03-20T20:35:14.212772+00:00,2021-01-01,3850000.0,1.0,5.0,70.0,-100.0,4.0,0.0,440067.0,348801.0,58.0,1694205.0,budget,0.8492405251385904,budget
60810.81081081081,2250000.0,37.0,1,44,,57.765302,40.952765,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 44, 1 комн., 37.0 м²",0.0,,60810.81,2026-03-20T20:35:14.212772+00:00,2021-01-01,2250000.0,3.0,9.0,37.0,7.5,0.0,0.0,156005.0,348801.0,44.0,1694205.0,budget,0.5178067694383894,mid
82491.58249158249,2450000.0,29.7,1,23,,44.6911731,37.7720179,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 1 комн., 29.7 м²",0.0,,82491.58,2026-03-20T20:35:14.212772+00:00,2021-01-01,2450000.0,5.0,5.0,29.7,5.7,2.0,0.0,353920.0,205189.0,23.0,2318172.0,mid,0.9866656708120636,mid
32188.841201716736,1500000.0,46.6,3,23,,45.8597628,40.1430496,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 3 комн., 46.6 м²",0.0,,32188.84,2026-03-20T20:35:14.212772+00:00,2021-01-01,1500000.0,2.0,2.0,46.6,7.0,4.0,0.0,352129.0,572443.0,23.0,1270816.0,budget,0.900105802977485,budget
98166.12729234088,9100000.0,92.7,3,54,,55.0465837,82.9330753,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 54, 3 комн., 92.7 м²",0.0,,98166.13,2026-03-20T20:35:14.212772+00:00,2021-01-01,9100000.0,5.0,7.0,92.7,10.3,4.0,0.0,630005.0,348801.0,54.0,1694205.0,mid,0.8360416605457797,mid
59090.90909090909,6500000.0,107.4525,2,64,,51.5285347,46.0416749,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 64, 2 комн., 110.0 м²",0.0,,59090.91,2026-03-20T20:35:14.212772+00:00,2021-01-01,6500000.0,2.0,8.0,110.0,25.0,4.0,0.0,410002.0,220862.0,64.0,2277438.0,budget,0.8185925652907312,budget
31818.18181818182,1400000.0,44.0,2,23,,45.3662773,40.1623605,kaggle:mrdaniilak/russia-real-estate-2021,,"Регион 23, 2 комн., 44.0 м²",0.0,,31818.18,2026-03-20T20:35:14.212772+00:00,2021-01-01,1400000.0,2.0,2.0,44.0,-100.0,4.0,0.0,352362.0,352797.0,23.0,1647577.0,budget,0.8148490997408178,budget
